filepath,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy
uypv850e04s61_processed_8,6.263038548752834,11.178401785241972,1.7563467986587895,0.7983394539358135,0.1596678907871627,105.7760240568118,74.75033938123659,188.3661875929089,345.76726857618314,0.1383140629658722,0.0265609773396787,-0.082128747934172,1066.7379310881474,0.076231058468722
uzullewafjj51_processed_0,10.0,10.754611677667569,5.0,3.2,0.6,104.64240781305573,71.1828366347858,99.03282181828246,412.235307139239,0.1528482773010475,0.0292524755032625,-0.0366990400285801,1575.044743874844,0.0523559113843269
uzullewafjj51_processed_1,10.0,8.91658812331039,3.7,2.3,0.8,101.815154886923,68.44015598535371,101.68376961381809,458.6057914888057,0.1610733812461243,0.0278708151935851,-0.0193539825783748,1706.0589546270287,0.0277743732454982
uzullewafjj51_processed_10,10.0,7.892441516659773,1.4,1.2,1.4,103.7544071485689,67.55132459333517,114.41559857098656,496.03372879004576,0.1907322077311866,0.022947698950672,-0.0155757208432917,2001.1783366495008,0.0229935466843404
uzullewafjj51_processed_11,5.443038548752835,9.176823265623751,2.75583318023149,1.8372221201543268,1.4697776961234614,104.01962499775848,67.51330776396199,100.8351826232833,453.9069485113844,0.1817566316875499,0.0179689690354461,-0.0145734626911815,2230.7084109805046,0.0121621720816668
uzullewafjj51_processed_2,10.0,10.176235956605632,2.5,1.6,1.4,107.5092750833403,69.30935477047161,103.60610103948537,479.5771600062778,0.1385414048214229,0.0270790002644762,-0.0246803856213882,1943.7940123673532,0.0352938327779411
uzullewafjj51_processed_3,10.0,9.663339529937604,1.9,1.4,1.2,102.26881281659162,66.33861337351627,104.86148233138944,433.75819344949855,0.1495077031037312,0.0225083227085124,-0.0125108773017546,1962.563884987516,0.0181070641561091
uzullewafjj51_processed_4,10.0,8.845393092246006,1.1,0.7,1.7,100.39350138132484,65.37361232263089,104.15045580517884,485.2699905242356,0.1508574287839084,0.0218631045200644,-0.0093015253490992,1391.1699730805244,0.0137247430306209
uzullewafjj51_processed_5,10.0,9.450766713105644,2.9,2.4,1.0,103.17777684225112,69.38773760736211,105.5873744891316,499.3045440426757,0.1575091720793178,0.0284355087677593,-0.0235160784228792,1767.8920636313983,0.0345819620505014
uzullewafjj51_processed_6,10.0,9.16047682792152,4.1,2.7,0.9,106.11024374419736,70.11603661022345,103.40471130996214,502.77618099621577,0.1599846502207196,0.0264681448306916,-0.0276314258896373,1626.5056862515603,0.0409729508393841
uzullewafjj51_processed_7,10.0,10.536571742123929,2.9,2.4,1.4,103.85942862234177,68.54536948142209,96.5304774848347,484.66919572237896,0.1342257590789046,0.0188906366753154,-0.0191763297995538,1631.5543071161048,0.029093930363786
uzullewafjj51_processed_8,10.0,9.28200263807001,2.9,1.8,1.9,104.36574370235654,67.18165115592556,100.76036248640372,410.35580267386257,0.1663311215007499,0.020379615030742,-0.0145800955623005,1600.6127594413233,0.0209794290602051
uzullewafjj51_processed_9,10.0,10.079493579977466,3.4,2.5,1.1,103.83890828212763,69.5423650999205,102.42591009774614,468.4167954433086,0.1572331658610097,0.0244342548853855,-0.0246678294958538,2085.530294163545,0.0361366750729939
v1jki6msfys51_processed_0,10.0,10.160357212003952,2.8,1.9,0.2,111.00140864171762,79.08713323482223,281.83949556280606,372.7275249229993,0.1029283735715092,0.0157025538628105,-0.1748733423965783,1657.347261235955,0.3229607159342753
v1jki6msfys51_processed_1,10.0,7.416073769225567,0.2,0.1,0.1,110.6723297617322,78.98137732035022,284.63992927600435,470.3232461088583,0.1429267193649167,0.0200816602516213,-0.1687788518987383,1595.489159058989,0.3166103293760049
v1jki6msfys51_processed_2,10.0,9.596644165997755,,,0.1,109.89400415592776,79.27478673636591,288.2451846711728,504.51603536572657,0.1189115068133192,0.016423470450762,-0.1753153467615137,1718.0806706460671,0.3405413545868117
v3mna3qbpik51_processed_0,10.0,2.4997569350812645,,,2.1,86.52123790335614,55.52205712218065,172.57881869532986,297.17891553661127,0.2242574594974775,0.0408494801706821,-0.0010587143323044,613.3574486969413,0.0014200771088411
v3mna3qbpik51_processed_1,10.0,2.9886271918630385,,,1.0,87.01495585515745,55.89141351777425,148.53808325345975,159.92723807591926,0.2100525737559126,0.0329494334410486,-0.0011777408671881,568.669656093945,0.0015501105332223
v3mna3qbpik51_processed_2,10.0,2.358963517755137,,,2.8,87.28943531242221,55.26320747403232,137.16624528975763,421.22113725059137,0.2029504866378504,0.0314515906540429,-0.000986985864144,668.9922508973159,0.0013442039577397
v3mna3qbpik51_processed_3,10.0,11.458353680645038,0.4,0.4,1.3,103.25545278595705,69.03582967481965,241.5219933099335,513.7637133580131,0.1368997247545806,0.0230560928155125,-0.0189258651358484,888.2573540886392,0.0319073844030062
v3mna3qbpik51_processed_4,10.0,12.049873544630968,1.6,1.3,1.3,103.33300362519266,70.72083801704252,232.36383763949732,434.80365010976095,0.1174609125227376,0.0166939129754607,-0.0261879037574926,1234.087883309925,0.0469708885590856
v3mna3qbpik51_processed_5,10.0,13.39167055084777,1.1,1.0,1.8,105.16575302553296,71.9479364580232,280.99216347523566,380.4001379835301,0.1092123673538022,0.0127790786513733,-0.035617078890996,1291.747132490637,0.0623309325651256
v3mna3qbpik51_processed_6,10.0,10.56645482873094,0.8,0.6,0.5,104.78577373456488,70.67238395087325,237.49238389061472,446.4252641354792,0.1218292607417598,0.0198288997076431,-0.028239715180095,816.8768531523096,0.0464915505227691
v3mna3qbpik51_processed_7,10.0,9.016588480143485,,,0.1,105.53794066555392,68.09201988924647,292.18169613872993,379.68707127708666,0.143022400150248,0.0254419887328791,-0.0176517156064055,1117.1948150749065,0.0263073408699322
v8qi9j66hoc61_processed_0,10.0,7.328361684718702,0.2,0.2,1.7,105.63514361828454,64.96389088746868,216.43843748223517,475.13961645830864,0.1598160328827146,0.0249747682172999,-0.0066083452122426,1124.4928214731583,0.0124738594218894
v8qi9j66hoc61_processed_1,10.0,5.23233053675243,0.4,0.4,1.5,90.28754787907508,57.439360100782665,218.8548115913393,507.4511565949609,0.1877627546735192,0.023366208766021,-0.0014187069678127,1012.1984969959426,0.002206571587827
v8qi9j66hoc61_processed_2,10.0,6.31204520892837,2.1,1.7,1.0,97.16343004204252,60.78382806548508,209.9476330990587,306.22127169306293,0.1922735705792913,0.0257028068225767,-0.0029303883051674,986.6304814294632,0.0047905865927071
v8qi9j66hoc61_processed_3,10.0,11.062631344547668,1.1,1.1,0.3,108.8179948679464,74.65400721922865,242.5465449265768,411.33638344126905,0.136196696828739,0.020593336203298,-0.0582263382414521,1253.1576740012486,0.116201932789913
v8qi9j66hoc61_processed_4,10.0,6.824666825361017,1.5,1.2,1.1,107.2639583954124,71.08045905112677,232.80981137657355,500.8775216194679,0.1601520260745166,0.0278445096465262,-0.0298926631540756,1224.540491377965,0.0510277892040176
v8qi9j66hoc61_processed_5,3.66,5.797165587061656,3.0054644808743167,1.9125683060109289,1.639344262295082,87.5073492403003,56.18389441845869,188.15349137527824,143.72944656130517,0.1959856704333252,0.0238178538925193,-0.0011545982178801,816.2385071215987,0.0006003530092226
v9wt25xozoa71_processed_0,10.0,8.799154550734427,1.0,0.9,0.7,104.08364140440946,71.26840391933422,173.74479558941266,440.3737401045557,0.1220618072960213,0.0308694390827163,-0.0322992318413628,1410.83959991417,0.0534548141080983
v9wt25xozoa71_processed_1,10.0,7.084369991526675,2.1,1.9,0.7,104.20981405780836,68.68080398854416,124.2052650228212,509.1453447512697,0.1327998234794994,0.0306856613421903,-0.020056259277521,949.7905450218476,0.0299821496338845
vax1ehhhpv661_processed_0,10.0,3.0147784629455936,,,0.1,104.30583562286272,71.76722272034186,293.5397784848942,398.585096083743,0.140582058331285,0.0217613171341534,-0.0111229077275109,2446.956563085206,0.0597823476299236
vax1ehhhpv661_processed_1,10.0,6.514661304346874,0.8,0.6,0.1,103.87068435575723,70.98640100680525,253.51950729232044,444.22339988199366,0.1305762710011579,0.016344385501158,-0.0116130122707903,2096.752228659488,0.050302353759563
vax1ehhhpv661_processed_2,3.373015873015873,3.8426192163337873,,,0.2964719833975689,104.16649649599414,69.12078808053107,228.16154451598936,173.65135825090044,0.1040913678586756,0.0140097329029723,-0.0059496523406186,1963.9825011531368,0.0114126995684782
vbf40hc5l7571_processed_0,10.0,2.549016654189016,,,0.1,106.71911201420411,77.11835294515203,200.22919271148265,513.6358855911313,0.1259939176776093,0.0414380991912481,-0.1205593678644069,2994.781913233458,0.2061062382711388
vbf40hc5l7571_processed_1,10.0,5.757213932383584,0.3,0.2,0.2,107.31102237976329,76.12927078005565,175.60628515222305,519.2938227009323,0.1253537655247964,0.0195184653591109,-0.1136172444054233,1118.0195897705992,0.1640823486438409
vbf40hc5l7571_processed_10,10.0,3.602887674716369,,,0.1,105.94386675496028,75.74870590848347,267.6976823885364,521.526235584288,0.1540202790458872,0.0182348353778686,-0.0822062161728713,1404.616299937578,0.1496078965799436
vbf40hc5l7571_processed_11,10.0,3.990201983194527,0.2,0.3,0.1,106.04784622445676,73.56120812971106,234.53795239694392,524.0549000108729,0.1844305541606032,0.0296288778166922,-0.0632694481135805,1110.7215833723471,0.0907579927693344
vbf40hc5l7571_processed_12,10.0,6.19791423563927,,,0.1,106.6340832553222,76.6590454517593,283.0372243440687,465.4582291259705,0.1319596720017525,0.0277957041401258,-0.1116653724330355,1314.6158854166667,0.1845237987712122
vbf40hc5l7571_processed_13,10.0,4.771727591488347,1.3,1.0,0.1,106.7843772660732,76.30671284391644,302.0982334607693,510.4988152236791,0.136687645355007,0.0202107788855053,-0.0944858321004678,1816.2788457787144,0.1704987211463885
vbf40hc5l7571_processed_3,10.0,3.349329530723462,0.2,0.3,0.1,104.91511013631327,75.00330479067267,320.485439109544,523.7572639086708,0.1734863928682916,0.0446126298083703,-0.0857258685600416,1199.3723665730338,0.1258219956436563
vbf40hc5l7571_processed_4,10.0,3.602610630486785,,,0.1,104.9299357502126,75.45322739570285,201.9440712015894,520.5314088620787,0.1562013685190395,0.0158783208858859,-0.0795959046630606,1772.9656776685392,0.1398018779569247
vbf40hc5l7571_processed_5,10.0,3.2760350237476565,,,0.1,106.79188320451097,74.80999793486653,169.7426630840846,521.4490469475398,0.1759660281423877,0.0283851176609569,-0.0824822027332247,1696.386596832085,0.1208084384973384
vbf40hc5l7571_processed_6,10.0,5.834631791886023,,,0.1,105.52902755388148,76.0247973157474,305.0804611604288,501.6900252107921,0.1791880658423616,0.0278748165457206,-0.0941531387815793,1183.476708801498,0.1599404137346816
vbf40hc5l7571_processed_7,10.0,7.113562521157484,0.5,0.3,0.1,106.68432122723917,77.69761938960032,258.3524904213681,518.4678774682733,0.1253349563366641,0.0227470677287552,-0.126028999640747,1933.9217091916355,0.2347910997306753
vbf40hc5l7571_processed_8,10.0,3.4703143983033296,,,0.1,106.11842203104786,75.78428910709573,248.60663081142795,518.9706286114573,0.1720223720156562,0.0356747982056375,-0.0997329281587551,1167.6060442025594,0.1510033813403376
vbf40hc5l7571_processed_9,10.0,4.643784543357399,,,0.1,107.4044665808637,75.7900222449385,275.79818674425974,520.9905460598198,0.1567563287637726,0.0325405407076017,-0.11264730196507,1003.2259480337078,0.1513465583289847
vcuqc9cmpyv51_processed_0,10.0,8.17534597188298,0.4,0.4,0.1,108.62938324272427,72.57920311290228,235.22409572378197,472.1421428368992,0.1800758536981116,0.0239244164781095,-0.0475903621993089,955.0890976123596,0.0723264833628685
vcuqc9cmpyv51_processed_1,10.0,6.925270461987583,0.6,0.6,0.1,105.83850768234645,69.95005523125249,201.13363647558043,320.0140617089478,0.1950346963173392,0.0288478557190172,-0.0252316334945808,1021.8708547908864,0.041400136360559
